date,season,league,gameType,home_team,away_team,home_score,away_score
2023-05-06,2022-23,Germany BBL,Regular Season,Baskets Oldenburg,BG Göttingen,93,75
2023-05-07,2022-23,Germany BBL,Regular Season,Baskets Oldenburg,Hamburg Towers,94,58
2023-05-08,2022-23,Germany BBL,Regular Season,Baskets Oldenburg,MLP Academics Heidelberg,75,99
2023-05-09,2022-23,Germany BBL,Regular Season,Baskets Oldenburg,Riesen Ludwigsburg,93,80
2023-05-10,2022-23,Germany BBL,Regular Season,Baskets Oldenburg,Mitteldeutscher BC,108,68
2023-05-11,2022-23,Germany BBL,Regular Season,Baskets Oldenburg,Bayern Munich,88,76
2023-05-12,2022-23,Germany BBL,Regular Season,Baskets Oldenburg,Rostock Seawolves,99,90
2023-05-12,2022-23,Germany BBL,Regular Season,Baskets Oldenburg,Ratiopharm Ulm,81,73
2023-05-13,2022-23,Germany BBL,Regular Season,Baskets Oldenburg,s.Oliver Würzburg,77,79
2023-05-14,2022-23,Germany BBL,Regular Season,Rostock Seawolves,Brose Bamberg,86,97
2023-05-15,2022-23,Germany BBL,Regular Season,Rostock Seawolves,Medi Bayreuth,99,70
2023-05-16,2022-23,Germany BBL,Regular Season,Rostock Seawolves,Alba Berlin,70,104
2023-05-17,2022-23,Germany BBL,Regular Season,Rostock Seawolves,Telekom Baskets Bonn,62,77
2023-05-18,2022-23,Germany BBL,Regular Season,Rostock Seawolves,Basketball Löwen Braunschweig,110,95
2023-05-19,2022-23,Germany BBL,Regular Season,Rostock Seawolves,Niners Chemnitz,81,96
2023-05-20,2022-23,Germany BBL,Regular Season,Rostock Seawolves,Crailsheim Merlins,86,79
2023-05-20,2022-23,Germany BBL,Regular Season,Rostock Seawolves,Skyliners Frankfurt,77,99
2023-05-21,2022-23,Germany BBL,Regular Season,Rostock Seawolves,BG Göttingen,94,85
2023-05-22,2022-23,Germany BBL,Regular Season,Rostock Seawolves,Hamburg Towers,82,76
2023-05-23,2022-23,Germany BBL,Regular Season,Rostock Seawolves,MLP Academics Heidelberg,84,91
2023-05-24,2022-23,Germany BBL,Regular Season,Rostock Seawolves,Riesen Ludwigsburg,92,87
2023-05-25,2022-23,Germany BBL,Regular Season,Rostock Seawolves,Mitteldeutscher BC,79,77
2023-05-26,2022-23,Germany BBL,Regular Season,Rostock Seawolves,Bayern Munich,65,78
2023-05-27,2022-23,Germany BBL,Regular Season,Rostock Seawolves,Baskets Oldenburg,73,80
2023-05-28,2022-23,Germany BBL,Regular Season,Rostock Seawolves,Ratiopharm Ulm,85,80
2023-05-28,2022-23,Germany BBL,Regular Season,Rostock Seawolves,s.Oliver Würzburg,72,76
2023-05-29,2022-23,Germany BBL,Regular Season,Ratiopharm Ulm,Brose Bamberg,107,87
2023-05-30,2022-23,Germany BBL,Regular Season,Ratiopharm Ulm,Medi Bayreuth,88,73
2023-05-31,2022-23,Germany BBL,Regular Season,Ratiopharm Ulm,Alba Berlin,83,110
2023-06-01,2022-23,Germany BBL,Regular Season,Ratiopharm Ulm,Telekom Baskets Bonn,92,101
2023-06-02,2022-23,Germany BBL,Regular Season,Ratiopharm Ulm,Basketball Löwen Braunschweig,95,87
2023-06-03,2022-23,Germany BBL,Regular Season,Ratiopharm Ulm,Niners Chemnitz,92,99
2023-06-04,2022-23,Germany BBL,Regular Season,Ratiopharm Ulm,Crailsheim Merlins,91,80
2023-06-04,2022-23,Germany BBL,Regular Season,Ratiopharm Ulm,Skyliners Frankfurt,94,79
2023-06-05,2022-23,Germany BBL,Regular Season,Ratiopharm Ulm,BG Göttingen,84,93
2023-06-06,2022-23,Germany BBL,Regular Season,Ratiopharm Ulm,Hamburg Towers,112,78
2023-06-07,2022-23,Germany BBL,Regular Season,Ratiopharm Ulm,MLP Academics Heidelberg,92,84
2023-06-08,2022-23,Germany BBL,Regular Season,Ratiopharm Ulm,Riesen Ludwigsburg,93,76
2023-06-09,2022-23,Germany BBL,Regular Season,Ratiopharm Ulm,Mitteldeutscher BC,128,122
2023-06-10,2022-23,Germany BBL,Regular Season,Ratiopharm Ulm,Bayern Munich,59,77
2023-06-11,2022-23,Germany BBL,Regular Season,Ratiopharm Ulm,Baskets Oldenburg,97,84
2023-06-12,2022-23,Germany BBL,Regular Season,Ratiopharm Ulm,s.Oliver Würzburg,84,91
2023-06-12,2022-23,Germany BBL,Regular Season,Ratiopharm Ulm,Rostock Seawolves,116,86
2023-06-13,2022-23,Germany BBL,Regular Season,s.Oliver Würzburg,Brose Bamberg,73,79
2023-06-14,2022-23,Germany BBL,Regular Season,s.Oliver Würzburg,Medi Bayreuth,96,89
2023-06-15,2022-23,Germany BBL,Regular Season,s.Oliver Würzburg,Alba Berlin,76,79
2023-06-16,2022-23,Germany BBL,Regular Season,s.Oliver Würzburg,Telekom Baskets Bonn,71,96
2023-06-17,2022-23,Germany BBL,Regular Season,s.Oliver Würzburg,Basketball Löwen Braunschweig,73,77
2023-06-18,2022-23,Germany BBL,Regular Season,s.Oliver Würzburg,Niners Chemnitz,77,74
2023-06-19,2022-23,Germany BBL,Regular Season,s.Oliver Würzburg,Crailsheim Merlins,87,78
2023-06-20,2022-23,Germany BBL,Regular Season,s.Oliver Würzburg,Skyliners Frankfurt,88,72
2023-06-20,2022-23,Germany BBL,Regular Season,s.Oliver Würzburg,BG Göttingen,74,92
2023-06-21,2022-23,Germany BBL,Regular Season,s.Oliver Würzburg,Hamburg Towers,90,56
2023-06-22,2022-23,Germany BBL,Regular Season,s.Oliver Würzburg,MLP Academics Heidelberg,90,71
2023-06-23,2022-23,Germany BBL,Regular Season,s.Oliver Würzburg,Riesen Ludwigsburg,86,89
2023-06-24,2022-23,Germany BBL,Regular Season,s.Oliver Würzburg,Mitteldeutscher BC,113,117
2023-06-25,2022-23,Germany BBL,Regular Season,s.Oliver Würzburg,Bayern Munich,49,67
2023-06-26,2022-23,Germany BBL,Regular Season,s.Oliver Würzburg,Baskets Oldenburg,78,82
2023-06-27,2022-23,Germany BBL,Regular Season,s.Oliver Würzburg,Rostock Seawolves,97,87
2023-10-01,2023-24,Germany BBL,Regular Season,Brose Bamberg,Alba Berlin,97,77
2023-10-01,2023-24,Germany BBL,Regular Season,Brose Bamberg,Telekom Baskets Bonn,79,89
2023-10-02,2023-24,Germany BBL,Regular Season,Brose Bamberg,Basketball Löwen Braunschweig,92,78
2023-10-03,2023-24,Germany BBL,Regular Season,Brose Bamberg,Niners Chemnitz,84,106
2023-10-04,2023-24,Germany BBL,Regular Season,Brose Bamberg,Crailsheim Merlins,97,87
2023-10-05,2023-24,Germany BBL,Regular Season,Brose Bamberg,BG Göttingen,85,76
2023-10-06,2023-24,Germany BBL,Regular Season,Brose Bamberg,Hamburg Towers,86,80
2023-10-07,2023-24,Germany BBL,Regular Season,Brose Bamberg,MLP Academics Heidelberg,98,83
2023-10-08,2023-24,Germany BBL,Regular Season,Brose Bamberg,Mitteldeutscher BC,108,78
2023-10-08,2023-24,Germany BBL,Regular Season,Brose Bamberg,Riesen Ludwigsburg,90,102
2023-10-09,2023-24,Germany BBL,Regular Season,Brose Bamberg,Bayern Munich,81,99
2023-10-10,2023-24,Germany BBL,Regular Season,Brose Bamberg,Baskets Oldenburg,83,92
2023-10-11,2023-24,Germany BBL,Regular Season,Brose Bamberg,Rostock Seawolves,93,83
2023-10-12,2023-24,Germany BBL,Regular Season,Brose Bamberg,Tigers Tübingen,97,76
2023-10-13,2023-24,Germany BBL,Regular Season,Brose Bamberg,Ratiopharm Ulm,76,84
2023-10-14,2023-24,Germany BBL,Regular Season,Brose Bamberg,Rasta Vechta,94,65
2023-10-15,2023-24,Germany BBL,Regular Season,Brose Bamberg,s.Oliver Würzburg,78,83
2023-10-16,2023-24,Germany BBL,Regular Season,Alba Berlin,Brose Bamberg,98,92
2023-10-16,2023-24,Germany BBL,Regular Season,Alba Berlin,Telekom Baskets Bonn,90,69
2023-10-17,2023-24,Germany BBL,Regular Season,Alba Berlin,Basketball Löwen Braunschweig,92,64
2023-10-18,2023-24,Germany BBL,Regular Season,Alba Berlin,Niners Chemnitz,101,90
2023-10-19,2023-24,Germany BBL,Regular Season,Alba Berlin,Crailsheim Merlins,110,75
2023-10-20,2023-24,Germany BBL,Regular Season,Alba Berlin,BG Göttingen,108,85
2023-10-21,2023-24,Germany BBL,Regular Season,Alba Berlin,Hamburg Towers,85,65
2023-10-22,2023-24,Germany BBL,Regular Season,Alba Berlin,MLP Academics Heidelberg,96,89
2023-10-23,2023-24,Germany BBL,Regular Season,Alba Berlin,Riesen Ludwigsburg,100,91
2023-10-24,2023-24,Germany BBL,Regular Season,Alba Berlin,Bayern Munich,59,53
2023-10-24,2023-24,Germany BBL,Regular Season,Alba Berlin,Mitteldeutscher BC,75,108
2023-10-25,2023-24,Germany BBL,Regular Season,Alba Berlin,Baskets Oldenburg,85,67
2023-10-26,2023-24,Germany BBL,Regular Season,Alba Berlin,Rostock Seawolves,91,74
2023-10-27,2023-24,Germany BBL,Regular Season,Alba Berlin,Tigers Tübingen,112,69
2023-10-28,2023-24,Germany BBL,Regular Season,Alba Berlin,Ratiopharm Ulm,98,88
2023-10-29,2023-24,Germany BBL,Regular Season,Alba Berlin,Rasta Vechta,98,80
2023-10-30,2023-24,Germany BBL,Regular Season,Alba Berlin,s.Oliver Würzburg,90,82
2023-10-31,2023-24,Germany BBL,Regular Season,Telekom Baskets Bonn,Alba Berlin,87,95
2023-10-31,2023-24,Germany BBL,Regular Season,Telekom Baskets Bonn,Brose Bamberg,88,74
2023-11-01,2023-24,Germany BBL,Regular Season,Telekom Baskets Bonn,Basketball Löwen Braunschweig,76,80
2023-11-02,2023-24,Germany BBL,Regular Season,Telekom Baskets Bonn,Niners Chemnitz,77,85
2023-11-03,2023-24,Germany BBL,Regular Season,Telekom Baskets Bonn,Crailsheim Merlins,90,68
2023-11-04,2023-24,Germany BBL,Regular Season,Telekom Baskets Bonn,BG Göttingen,95,85
2023-11-05,2023-24,Germany BBL,Regular Season,Telekom Baskets Bonn,Hamburg Towers,108,94
2023-11-06,2023-24,Germany BBL,Regular Season,Telekom Baskets Bonn,MLP Academics Heidelberg,92,69
2023-11-07,2023-24,Germany BBL,Regular Season,Telekom Baskets Bonn,Riesen Ludwigsburg,87,60
2023-11-08,2023-24,Germany BBL,Regular Season,Telekom Baskets Bonn,Mitteldeutscher BC,100,73
2023-11-08,2023-24,Germany BBL,Regular Season,Telekom Baskets Bonn,Bayern Munich,88,83
2023-11-09,2023-24,Germany BBL,Regular Season,Telekom Baskets Bonn,Baskets Oldenburg,100,85
2023-11-10,2023-24,Germany BBL,Regular Season,Telekom Baskets Bonn,Rostock Seawolves,112,89
2023-11-11,2023-24,Germany BBL,Regular Season,Telekom Baskets Bonn,Tigers Tübingen,76,88
2023-11-12,2023-24,Germany BBL,Regular Season,Telekom Baskets Bonn,Ratiopharm Ulm,98,97
2023-11-13,2023-24,Germany BBL,Regular Season,Telekom Baskets Bonn,Rasta Vechta,80,77
2023-11-14,2023-24,Germany BBL,Regular Season,Telekom Baskets Bonn,s.Oliver Würzburg,91,100
2023-11-15,2023-24,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Brose Bamberg,91,90
2023-11-16,2023-24,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Telekom Baskets Bonn,94,102
2023-11-16,2023-24,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Alba Berlin,90,81
2023-11-17,2023-24,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Niners Chemnitz,81,86
2023-11-18,2023-24,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Crailsheim Merlins,98,88
2023-11-19,2023-24,Germany BBL,Regular Season,Basketball Löwen Braunschweig,BG Göttingen,110,82
2023-11-20,2023-24,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Hamburg Towers,70,81
2023-11-21,2023-24,Germany BBL,Regular Season,Basketball Löwen Braunschweig,MLP Academics Heidelberg,83,84
2023-11-22,2023-24,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Riesen Ludwigsburg,83,82
2023-11-23,2023-24,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Mitteldeutscher BC,88,81
2023-11-24,2023-24,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Bayern Munich,83,81
2023-11-24,2023-24,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Baskets Oldenburg,91,86
2023-11-25,2023-24,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Rostock Seawolves,76,70
2023-11-26,2023-24,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Tigers Tübingen,87,92
2023-11-27,2023-24,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Ratiopharm Ulm,72,77
2023-11-28,2023-24,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Rasta Vechta,79,92
2023-11-29,2023-24,Germany BBL,Regular Season,Basketball Löwen Braunschweig,s.Oliver Würzburg,100,89
2023-11-30,2023-24,Germany BBL,Regular Season,Niners Chemnitz,Brose Bamberg,109,79
2023-12-01,2023-24,Germany BBL,Regular Season,Niners Chemnitz,Alba Berlin,79,84
2023-12-01,2023-24,Germany BBL,Regular Season,Niners Chemnitz,Telekom Baskets Bonn,80,66
2023-12-02,2023-24,Germany BBL,Regular Season,Niners Chemnitz,Basketball Löwen Braunschweig,82,68
2023-12-03,2023-24,Germany BBL,Regular Season,Niners Chemnitz,Crailsheim Merlins,95,67
2023-12-04,2023-24,Germany BBL,Regular Season,Niners Chemnitz,BG Göttingen,77,63
2023-12-05,2023-24,Germany BBL,Regular Season,Niners Chemnitz,Hamburg Towers,96,87
2023-12-06,2023-24,Germany BBL,Regular Season,Niners Chemnitz,MLP Academics Heidelberg,93,69
2023-12-07,2023-24,Germany BBL,Regular Season,Niners Chemnitz,Riesen Ludwigsburg,85,66
2023-12-08,2023-24,Germany BBL,Regular Season,Niners Chemnitz,Mitteldeutscher BC,74,65
2023-12-09,2023-24,Germany BBL,Regular Season,Niners Chemnitz,Bayern Munich,73,86
2023-12-09,2023-24,Germany BBL,Regular Season,Niners Chemnitz,Baskets Oldenburg,89,67
2023-12-10,2023-24,Germany BBL,Regular Season,Niners Chemnitz,Rostock Seawolves,85,75
2023-12-11,2023-24,Germany BBL,Regular Season,Niners Chemnitz,Tigers Tübingen,113,82
2023-12-12,2023-24,Germany BBL,Regular Season,Niners Chemnitz,Ratiopharm Ulm,83,82
2023-12-13,2023-24,Germany BBL,Regular Season,Niners Chemnitz,Rasta Vechta,83,91
2023-12-14,2023-24,Germany BBL,Regular Season,Niners Chemnitz,s.Oliver Würzburg,79,66
2023-12-15,2023-24,Germany BBL,Regular Season,Crailsheim Merlins,Brose Bamberg,82,109
2023-12-16,2023-24,Germany BBL,Regular Season,Crailsheim Merlins,Alba Berlin,83,103
2023-12-17,2023-24,Germany BBL,Regular Season,Crailsheim Merlins,Telekom Baskets Bonn,98,89
2023-12-17,2023-24,Germany BBL,Regular Season,Crailsheim Merlins,Basketball Löwen Braunschweig,70,80
2023-12-18,2023-24,Germany BBL,Regular Season,Crailsheim Merlins,Niners Chemnitz,82,97
2023-12-19,2023-24,Germany BBL,Regular Season,Crailsheim Merlins,BG Göttingen,80,76
2023-12-20,2023-24,Germany BBL,Regular Season,Crailsheim Merlins,Hamburg Towers,84,89
2023-12-21,2023-24,Germany BBL,Regular Season,Crailsheim Merlins,MLP Academics Heidelberg,86,93
2023-12-22,2023-24,Germany BBL,Regular Season,Crailsheim Merlins,Riesen Ludwigsburg,89,100
2023-12-23,2023-24,Germany BBL,Regular Season,Crailsheim Merlins,Mitteldeutscher BC,87,76
2023-12-24,2023-24,Germany BBL,Regular Season,Crailsheim Merlins,Bayern Munich,62,97
2023-12-25,2023-24,Germany BBL,Regular Season,Crailsheim Merlins,Baskets Oldenburg,63,99
2023-12-25,2023-24,Germany BBL,Regular Season,Crailsheim Merlins,Rostock Seawolves,85,81
2023-12-26,2023-24,Germany BBL,Regular Season,Crailsheim Merlins,Tigers Tübingen,87,84
2023-12-27,2023-24,Germany BBL,Regular Season,Crailsheim Merlins,Ratiopharm Ulm,66,86
2023-12-28,2023-24,Germany BBL,Regular Season,Crailsheim Merlins,Rasta Vechta,102,93
2023-12-29,2023-24,Germany BBL,Regular Season,Crailsheim Merlins,s.Oliver Würzburg,96,98
2023-12-30,2023-24,Germany BBL,Regular Season,BG Göttingen,Brose Bamberg,92,85
2023-12-31,2023-24,Germany BBL,Regular Season,BG Göttingen,Alba Berlin,77,114
2024-01-01,2023-24,Germany BBL,Regular Season,BG Göttingen,Basketball Löwen Braunschweig,75,73
2024-01-01,2023-24,Germany BBL,Regular Season,BG Göttingen,Telekom Baskets Bonn,77,101
2024-01-02,2023-24,Germany BBL,Regular Season,BG Göttingen,Niners Chemnitz,100,99
2024-01-03,2023-24,Germany BBL,Regular Season,BG Göttingen,Crailsheim Merlins,110,104
2024-01-04,2023-24,Germany BBL,Regular Season,BG Göttingen,Hamburg Towers,118,123
2024-01-05,2023-24,Germany BBL,Regular Season,BG Göttingen,MLP Academics Heidelberg,94,91
2024-01-06,2023-24,Germany BBL,Regular Season,BG Göttingen,Riesen Ludwigsburg,76,104
2024-01-07,2023-24,Germany BBL,Regular Season,BG Göttingen,Mitteldeutscher BC,88,92
2024-01-08,2023-24,Germany BBL,Regular Season,BG Göttingen,Bayern Munich,71,77
2024-01-09,2023-24,Germany BBL,Regular Season,BG Göttingen,Rostock Seawolves,104,90
2024-01-09,2023-24,Germany BBL,Regular Season,BG Göttingen,Baskets Oldenburg,87,83
2024-01-10,2023-24,Germany BBL,Regular Season,BG Göttingen,Tigers Tübingen,91,64
2024-01-11,2023-24,Germany BBL,Regular Season,BG Göttingen,Ratiopharm Ulm,90,100
2024-01-12,2023-24,Germany BBL,Regular Season,BG Göttingen,Rasta Vechta,86,90
2024-01-13,2023-24,Germany BBL,Regular Season,BG Göttingen,s.Oliver Würzburg,67,75
2024-01-14,2023-24,Germany BBL,Regular Season,Hamburg Towers,Brose Bamberg,94,90
2024-01-15,2023-24,Germany BBL,Regular Season,Hamburg Towers,Alba Berlin,76,84
2024-01-16,2023-24,Germany BBL,Regular Season,Hamburg Towers,Telekom Baskets Bonn,80,87
2024-01-17,2023-24,Germany BBL,Regular Season,Hamburg Towers,Niners Chemnitz,79,85
2024-01-17,2023-24,Germany BBL,Regular Season,Hamburg Towers,Basketball Löwen Braunschweig,81,72
2024-01-18,2023-24,Germany BBL,Regular Season,Hamburg Towers,Crailsheim Merlins,94,88
2024-01-19,2023-24,Germany BBL,Regular Season,Hamburg Towers,BG Göttingen,79,66
2024-01-20,2023-24,Germany BBL,Regular Season,Hamburg Towers,MLP Academics Heidelberg,79,83
2024-01-21,2023-24,Germany BBL,Regular Season,Hamburg Towers,Riesen Ludwigsburg,89,84
2024-01-22,2023-24,Germany BBL,Regular Season,Hamburg Towers,Mitteldeutscher BC,107,76
2024-01-23,2023-24,Germany BBL,Regular Season,Hamburg Towers,Bayern Munich,80,81
2024-01-24,2023-24,Germany BBL,Regular Season,Hamburg Towers,Baskets Oldenburg,80,91
2024-01-25,2023-24,Germany BBL,Regular Season,Hamburg Towers,Rostock Seawolves,105,89
2024-01-25,2023-24,Germany BBL,Regular Season,Hamburg Towers,Tigers Tübingen,94,86
2024-01-26,2023-24,Germany BBL,Regular Season,Hamburg Towers,Ratiopharm Ulm,78,94
2024-01-27,2023-24,Germany BBL,Regular Season,Hamburg Towers,Rasta Vechta,85,81
2024-01-28,2023-24,Germany BBL,Regular Season,Hamburg Towers,s.Oliver Würzburg,58,88
2024-01-29,2023-24,Germany BBL,Regular Season,MLP Academics Heidelberg,Brose Bamberg,90,109
2024-01-30,2023-24,Germany BBL,Regular Season,MLP Academics Heidelberg,Alba Berlin,81,90
2024-01-31,2023-24,Germany BBL,Regular Season,MLP Academics Heidelberg,Telekom Baskets Bonn,92,87
2024-02-01,2023-24,Germany BBL,Regular Season,MLP Academics Heidelberg,Basketball Löwen Braunschweig,76,94
2024-02-01,2023-24,Germany BBL,Regular Season,MLP Academics Heidelberg,Niners Chemnitz,77,99
2024-02-02,2023-24,Germany BBL,Regular Season,MLP Academics Heidelberg,Crailsheim Merlins,90,86
2024-02-03,2023-24,Germany BBL,Regular Season,MLP Academics Heidelberg,BG Göttingen,109,113
2024-02-04,2023-24,Germany BBL,Regular Season,MLP Academics Heidelberg,Hamburg Towers,73,88
2024-02-05,2023-24,Germany BBL,Regular Season,MLP Academics Heidelberg,Riesen Ludwigsburg,72,75
2024-02-06,2023-24,Germany BBL,Regular Season,MLP Academics Heidelberg,Mitteldeutscher BC,90,111
2024-02-07,2023-24,Germany BBL,Regular Season,MLP Academics Heidelberg,Bayern Munich,89,82
2024-02-08,2023-24,Germany BBL,Regular Season,MLP Academics Heidelberg,Baskets Oldenburg,83,92
2024-02-09,2023-24,Germany BBL,Regular Season,MLP Academics Heidelberg,Rostock Seawolves,88,86
2024-02-09,2023-24,Germany BBL,Regular Season,MLP Academics Heidelberg,Tigers Tübingen,93,78
2024-02-10,2023-24,Germany BBL,Regular Season,MLP Academics Heidelberg,Ratiopharm Ulm,57,73
2024-02-11,2023-24,Germany BBL,Regular Season,MLP Academics Heidelberg,Rasta Vechta,76,113
2024-02-12,2023-24,Germany BBL,Regular Season,MLP Academics Heidelberg,s.Oliver Würzburg,54,87
2024-02-13,2023-24,Germany BBL,Regular Season,Riesen Ludwigsburg,Brose Bamberg,87,92
2024-02-14,2023-24,Germany BBL,Regular Season,Riesen Ludwigsburg,Alba Berlin,87,79
2024-02-15,2023-24,Germany BBL,Regular Season,Riesen Ludwigsburg,Telekom Baskets Bonn,86,91
2024-02-16,2023-24,Germany BBL,Regular Season,Riesen Ludwigsburg,Basketball Löwen Braunschweig,86,82
2024-02-17,2023-24,Germany BBL,Regular Season,Riesen Ludwigsburg,Niners Chemnitz,96,93
2024-02-17,2023-24,Germany BBL,Regular Season,Riesen Ludwigsburg,Crailsheim Merlins,106,59
2024-02-18,2023-24,Germany BBL,Regular Season,Riesen Ludwigsburg,BG Göttingen,97,72
2024-02-19,2023-24,Germany BBL,Regular Season,Riesen Ludwigsburg,Hamburg Towers,79,87
2024-02-20,2023-24,Germany BBL,Regular Season,Riesen Ludwigsburg,MLP Academics Heidelberg,93,68
2024-02-21,2023-24,Germany BBL,Regular Season,Riesen Ludwigsburg,Mitteldeutscher BC,78,81
2024-02-22,2023-24,Germany BBL,Regular Season,Riesen Ludwigsburg,Bayern Munich,80,85
2024-02-23,2023-24,Germany BBL,Regular Season,Riesen Ludwigsburg,Baskets Oldenburg,104,80
2024-02-24,2023-24,Germany BBL,Regular Season,Riesen Ludwigsburg,Rostock Seawolves,96,77
2024-02-25,2023-24,Germany BBL,Regular Season,Riesen Ludwigsburg,Tigers Tübingen,104,94
2024-02-25,2023-24,Germany BBL,Regular Season,Riesen Ludwigsburg,Ratiopharm Ulm,60,94
2024-02-26,2023-24,Germany BBL,Regular Season,Riesen Ludwigsburg,Rasta Vechta,77,74
2024-02-27,2023-24,Germany BBL,Regular Season,Riesen Ludwigsburg,s.Oliver Würzburg,91,94
2024-02-28,2023-24,Germany BBL,Regular Season,Mitteldeutscher BC,Brose Bamberg,86,94
2024-02-29,2023-24,Germany BBL,Regular Season,Mitteldeutscher BC,Alba Berlin,67,76
2024-03-01,2023-24,Germany BBL,Regular Season,Mitteldeutscher BC,Telekom Baskets Bonn,92,100
2024-03-02,2023-24,Germany BBL,Regular Season,Mitteldeutscher BC,Basketball Löwen Braunschweig,77,85
2024-03-03,2023-24,Germany BBL,Regular Season,Mitteldeutscher BC,Niners Chemnitz,95,111
2024-03-03,2023-24,Germany BBL,Regular Season,Mitteldeutscher BC,Crailsheim Merlins,98,93
2024-03-04,2023-24,Germany BBL,Regular Season,Mitteldeutscher BC,BG Göttingen,97,89
2024-03-05,2023-24,Germany BBL,Regular Season,Mitteldeutscher BC,Hamburg Towers,81,86
2024-03-06,2023-24,Germany BBL,Regular Season,Mitteldeutscher BC,MLP Academics Heidelberg,104,97
2024-03-07,2023-24,Germany BBL,Regular Season,Mitteldeutscher BC,Riesen Ludwigsburg,91,90
2024-03-08,2023-24,Germany BBL,Regular Season,Mitteldeutscher BC,Bayern Munich,86,116
2024-03-09,2023-24,Germany BBL,Regular Season,Mitteldeutscher BC,Baskets Oldenburg,71,89
2024-03-10,2023-24,Germany BBL,Regular Season,Mitteldeutscher BC,Rostock Seawolves,106,102
2024-03-11,2023-24,Germany BBL,Regular Season,Mitteldeutscher BC,Tigers Tübingen,114,78
2024-03-11,2023-24,Germany BBL,Regular Season,Mitteldeutscher BC,Ratiopharm Ulm,75,107
2024-03-12,2023-24,Germany BBL,Regular Season,Mitteldeutscher BC,Rasta Vechta,74,100
2024-03-13,2023-24,Germany BBL,Regular Season,Mitteldeutscher BC,s.Oliver Würzburg,72,88
2024-03-14,2023-24,Germany BBL,Regular Season,Bayern Munich,Brose Bamberg,91,69
2024-03-15,2023-24,Germany BBL,Regular Season,Bayern Munich,Alba Berlin,77,53
2024-03-16,2023-24,Germany BBL,Regular Season,Bayern Munich,Telekom Baskets Bonn,90,81
2024-03-17,2023-24,Germany BBL,Regular Season,Bayern Munich,Basketball Löwen Braunschweig,91,61
2024-03-18,2023-24,Germany BBL,Regular Season,Bayern Munich,Niners Chemnitz,89,80
2024-03-19,2023-24,Germany BBL,Regular Season,Bayern Munich,BG Göttingen,86,74
2024-03-19,2023-24,Germany BBL,Regular Season,Bayern Munich,Crailsheim Merlins,98,81
2024-03-20,2023-24,Germany BBL,Regular Season,Bayern Munich,Hamburg Towers,90,79
2024-03-21,2023-24,Germany BBL,Regular Season,Bayern Munich,MLP Academics Heidelberg,83,57
2024-03-22,2023-24,Germany BBL,Regular Season,Bayern Munich,Riesen Ludwigsburg,92,84
2024-03-23,2023-24,Germany BBL,Regular Season,Bayern Munich,Mitteldeutscher BC,96,87
2024-03-24,2023-24,Germany BBL,Regular Season,Bayern Munich,Baskets Oldenburg,93,73
2024-03-25,2023-24,Germany BBL,Regular Season,Bayern Munich,Rostock Seawolves,101,73
2024-03-26,2023-24,Germany BBL,Regular Season,Bayern Munich,Tigers Tübingen,92,73
2024-03-27,2023-24,Germany BBL,Regular Season,Bayern Munich,Ratiopharm Ulm,95,80
2024-03-27,2023-24,Germany BBL,Regular Season,Bayern Munich,Rasta Vechta,88,90
2024-03-28,2023-24,Germany BBL,Regular Season,Bayern Munich,s.Oliver Würzburg,87,64
2024-03-29,2023-24,Germany BBL,Regular Season,Baskets Oldenburg,Brose Bamberg,107,84
2024-03-30,2023-24,Germany BBL,Regular Season,Baskets Oldenburg,Alba Berlin,85,90
2024-03-31,2023-24,Germany BBL,Regular Season,Baskets Oldenburg,Telekom Baskets Bonn,83,108
2024-04-01,2023-24,Germany BBL,Regular Season,Baskets Oldenburg,Basketball Löwen Braunschweig,87,66
2024-04-02,2023-24,Germany BBL,Regular Season,Baskets Oldenburg,Niners Chemnitz,58,79
2024-04-03,2023-24,Germany BBL,Regular Season,Baskets Oldenburg,BG Göttingen,106,85
2024-04-03,2023-24,Germany BBL,Regular Season,Baskets Oldenburg,Crailsheim Merlins,80,58
2024-04-04,2023-24,Germany BBL,Regular Season,Baskets Oldenburg,Hamburg Towers,107,92
2024-04-05,2023-24,Germany BBL,Regular Season,Baskets Oldenburg,MLP Academics Heidelberg,99,77
2024-04-06,2023-24,Germany BBL,Regular Season,Baskets Oldenburg,Riesen Ludwigsburg,91,85
2024-04-07,2023-24,Germany BBL,Regular Season,Baskets Oldenburg,Mitteldeutscher BC,95,88
2024-04-08,2023-24,Germany BBL,Regular Season,Baskets Oldenburg,Bayern Munich,77,67
2024-04-09,2023-24,Germany BBL,Regular Season,Baskets Oldenburg,Rostock Seawolves,94,89
